user,artist,sex,country
141,stone sour,m,Germany
141,trivium,m,Germany
141,audioslave,m,Germany
141,disturbed,m,Germany
141,tenacious d,m,Germany
141,children of bodom,m,Germany
142,queens of the stone age,m,Poland
142,pantera,m,Poland
142,nine inch nails,m,Poland
142,no doubt,m,Poland
142,down,m,Poland
142,guns n roses,m,Poland
142,the smashing pumpkins,m,Poland
142,iron maiden,m,Poland
142,guano apes,m,Poland
142,the offspring,m,Poland
142,metallica,m,Poland
142,fatboy slim,m,Poland
142,pearl jam,m,Poland
142,pink,m,Poland
142,alice in chains,m,Poland
142,marilyn manson,m,Poland
142,slipknot,m,Poland
142,eric clapton,m,Poland
142,iced earth,m,Poland
142,black sabbath,m,Poland
142,red hot chili peppers,m,Poland
142,u2,m,Poland
142,as i lay dying,m,Poland
142,godsmack,m,Poland
142,avril lavigne,m,Poland
142,led zeppelin,m,Poland
142,john williams,m,Poland
142,in flames,m,Poland
142,isis,m,Poland
142,stone sour,m,Poland
143,nightwish,m,Mexico
143,michael jackson,m,Mexico
143,shakira,m,Mexico
143,era,m,Mexico
143,toto,m,Mexico
143,evanescence,m,Mexico
143,madonna,m,Mexico
143,the cranberries,m,Mexico
143,creed,m,Mexico
143,queen,m,Mexico
143,roxette,m,Mexico
143,billy joel,m,Mexico
143,elton john,m,Mexico
143,abba,m,Mexico
143,dido,m,Mexico
143,green day,m,Mexico
143,phil collins,m,Mexico
143,nirvana,m,Mexico
144,ennio morricone,m,Germany
144,interpol,m,Germany
144,the beatles,m,Germany
144,the last shadow puppets,m,Germany
144,band of horses,m,Germany
144,cocorosie,m,Germany
144,beirut,m,Germany
144,kings of leon,m,Germany
147,black rebel motorcycle club,m,Spain
147,queens of the stone age,m,Spain
147,eagles of death metal,m,Spain
147,neil young,m,Spain
147,the dandy warhols,m,Spain
147,the kinks,m,Spain
147,depeche mode,m,Spain
147,led zeppelin,m,Spain
147,the velvet underground,m,Spain
147,turbonegro,m,Spain
148,the mountain goats,m,Canada
148,otis redding,m,Canada
148,bonnie prince billy,m,Canada
148,creedence clearwater revival,m,Canada
148,al green,m,Canada
148,mogwai,m,Canada
148,nina simone,m,Canada
148,frank sinatra,m,Canada
148,nirvana,m,Canada
148,cat power,m,Canada
148,modest mouse,m,Canada
148,Édith piaf,m,Canada
148,cat stevens,m,Canada
148,interpol,m,Canada
148,philip glass,m,Canada
148,leonard cohen,m,Canada
148,neil young,m,Canada
148,band of horses,m,Canada
148,kanye west,m,Canada
148,the smiths,m,Canada
148,bright eyes,m,Canada
148,okkervil river,m,Canada
148,the national,m,Canada
148,morrissey,m,Canada
150,booka shade,m,Germany
150,arctic monkeys,m,Germany
150,buena vista social club,m,Germany
150,rammstein,m,Germany
150,the rolling stones,m,Germany
150,deichkind,m,Germany
151,minus the bear,f,United Kingdom
151,chiodos,f,United Kingdom
151,the shins,f,United Kingdom
151,thursday,f,United Kingdom
151,the fall of troy,f,United Kingdom
151,rise against,f,United Kingdom
151,underoath,f,United Kingdom
151,comeback kid,f,United Kingdom
151,city and colour,f,United Kingdom
151,imogen heap,f,United Kingdom
151,kelly clarkson,f,United Kingdom
151,alexisonfire,f,United Kingdom
152,devendra banhart,f,Argentina
152,cocorosie,f,Argentina
152,belle and sebastian,f,Argentina
152,my morning jacket,f,Argentina
152,the notwist,f,Argentina
152,sufjan stevens,f,Argentina
152,neutral milk hotel,f,Argentina
152,vampire weekend,f,Argentina
152,cansei de ser sexy,f,Argentina
152,elliott smith,f,Argentina
152,joanna newsom,f,Argentina
152,the zombies,f,Argentina
152,mgmt,f,Argentina
152,the velvet underground,f,Argentina
152,m. ward,f,Argentina
152,bat for lashes,f,Argentina
152,kings of convenience,f,Argentina
152,animal collective,f,Argentina
152,bonnie prince billy,f,Argentina
152,fleet foxes,f,Argentina
152,adam green,f,Argentina
152,camera obscura,f,Argentina
152,grizzly bear,f,Argentina
152,joy division,f,Argentina
154,damian marley,m,Poland
154,matisyahu,m,Poland
154,bob marley,m,Poland
154,snoop dogg,m,Poland
154,the prodigy,m,Poland
154,erykah badu,m,Poland
154,mgmt,m,Poland
154,50 cent,m,Poland
155,fleet foxes,m,United Kingdom
155,animal collective,m,United Kingdom
155,mogwai,m,United Kingdom
155,tortoise,m,United Kingdom
155,pj harvey,m,United Kingdom
155,band of horses,m,United Kingdom
155,the national,m,United Kingdom
155,low,m,United Kingdom
155,grizzly bear,m,United Kingdom
155,tom waits,m,United Kingdom
156,girls aloud,m,United States
156,lady gaga,m,United States
156,mariah carey,m,United States
156,hilary duff,m,United States
156,kelly clarkson,m,United States
156,madonna,m,United States
156,taylor swift,m,United States
156,the pussycat dolls,m,United States
156,sugababes,m,United States
156,enrique iglesias,m,United States
156,backstreet boys,m,United States
156,miley cyrus,m,United States
156,avril lavigne,m,United States
156,katy perry,m,United States
156,rihanna,m,United States
156,jordin sparks,m,United States
156,the veronicas,m,United States
156,lily allen,m,United States
156,maria mena,m,United States
156,christina aguilera,m,United States
156,spice girls,m,United States
156,chris brown,m,United States
156,beyoncé,m,United States
156,natasha bedingfield,m,United States
156,leona lewis,m,United States
156,linkin park,m,United States
156,shakira,m,United States
157,saves the day,m,United States
157,alkaline trio,m,United States
157,rise against,m,United States
157,the bouncing souls,m,United States
157,broken social scene,m,United States
157,bad religion,m,United States
157,pinback,m,United States
157,modest mouse,m,United States
157,death cab for cutie,m,United States
157,kings of leon,m,United States
157,the shins,m,United States
157,ghostface,m,United States
157,architecture in helsinki,m,United States
157,bloc party,m,United States
157,the national,m,United States
157,the radio dept.,m,United States
157,bob dylan,m,United States
157,misfits,m,United States
157,the flaming lips,m,United States
157,dinosaur jr.,m,United States
157,the postal service,m,United States
157,thursday,m,United States
157,ignite,m,United States
157,elliott smith,m,United States
157,afi,m,United States
157,nofx,m,United States
157,interpol,m,United States
157,mgmt,m,United States
157,the smiths,m,United States
157,taking back sunday,m,United States
157,bright eyes,m,United States
157,peter bjorn and john,m,United States
157,kings of convenience,m,United States
158,dream theater,m,Portugal
158,symphony x,m,Portugal
158,children of bodom,m,Portugal
158,queensrÿche,m,Portugal
158,marillion,m,Portugal
158,antonio vivaldi,m,Portugal
159,black rebel motorcycle club,m,United States
159,the white stripes,m,United States
159,amon tobin,m,United States
159,ac/dc,m,United States
159,the brian jonestown massacre,m,United States
159,yeah yeah yeahs,m,United States
159,andrew bird,m,United States
159,ryan adams,m,United States
159,arctic monkeys,m,United States
159,misfits,m,United States
159,arcade fire,m,United States
159,cat power,m,United States
159,mew,m,United States
159,the new pornographers,m,United States
159,girl talk,m,United States
159,booka shade,m,United States
159,trentemøller,m,United States
159,the kills,m,United States
160,prince,m,Japan
160,michael jackson,m,Japan
160,common,m,Japan
160,erykah badu,m,Japan
160,the prodigy,m,Japan
160,four tet,m,Japan
160,stevie wonder,m,Japan
160,miles davis,m,Japan
160,red hot chili peppers,m,Japan
160,massive attack,m,Japan
160,jamiroquai,m,Japan
160,primal scream,m,Japan
162,busta rhymes,m,Norway
162,jay-z,m,Norway
162,scooter,m,Norway
162,atb,m,Norway
162,faithless,m,Norway
162,bob marley & the wailers,m,Norway
162,cypress hill,m,Norway
162,above & beyond,m,Norway
162,basement jaxx,m,Norway
162,daft punk,m,Norway
162,nickelback,m,Norway
162,groove coverage,m,Norway
162,moby,m,Norway
162,cascada,m,Norway
162,in flames,m,Norway
162,groove armada,m,Norway
162,paul van dyk,m,Norway
163,explosions in the sky,f,United States
163,rilo kiley,f,United States
163,jack johnson,f,United States
163,the all-american rejects,f,United States
163,my chemical romance,f,United States
163,radiohead,f,United States
163,the decemberists,f,United States
163,evanescence,f,United States
163,animal collective,f,United States
163,death cab for cutie,f,United States
163,fleet foxes,f,United States
163,red.jumpsuit.apparatus,f,United States
163,3 doors down,f,United States
163,jimmy eat world,f,United States
163,coldplay,f,United States
163,the faint,f,United States
163,dashboard confessional,f,United States
163,moby,f,United States
163,johnny cash,f,United States
163,311,f,United States
163,foo fighters,f,United States
163,belle and sebastian,f,United States
163,breaking benjamin,f,United States
163,neutral milk hotel,f,United States
163,the shins,f,United States
163,justin timberlake,f,United States
163,relient k,f,United States
163,sarah mclachlan,f,United States
163,sufjan stevens,f,United States
163,the rasmus,f,United States
163,the cure,f,United States
163,afi,f,United States
163,creedence clearwater revival,f,United States
163,john williams,f,United States
163,ok go,f,United States
163,fiona apple,f,United States
164,die toten hosen,m,Portugal
164,die Ärzte,m,Portugal
164,dropkick murphys,m,Portugal
164,misfits,m,Portugal
164,iced earth,m,Portugal
164,trivium,m,Portugal
164,megadeth,m,Portugal
164,metallica,m,Portugal
164,motörhead,m,Portugal
164,amon amarth,m,Portugal
164,behemoth,m,Portugal
164,iron maiden,m,Portugal
164,alice in chains,m,Portugal
164,anthrax,m,Portugal
164,moonspell,m,Portugal
164,vader,m,Portugal
164,sepultura,m,Portugal
164,cradle of filth,m,Portugal
164,nile,m,Portugal
164,flogging molly,m,Portugal
164,velvet revolver,m,Portugal
167,koЯn,m,Russian Federation
167,slipknot,m,Russian Federation
167,soulfly,m,Russian Federation
167,static-x,m,Russian Federation
167,linkin park,m,Russian Federation
167,ill niño,m,Russian Federation
167,dope,m,Russian Federation
167,lacuna coil,m,Russian Federation
167,adema,m,Russian Federation
167,godsmack,m,Russian Federation
167,limp bizkit,m,Russian Federation
167,mudvayne,m,Russian Federation
167,stone sour,m,Russian Federation
167,system of a down,m,Russian Federation
168,coldplay,m,Chile
168,télépopmusik,m,Chile
168,madonna,m,Chile
168,zero 7,m,Chile
168,fiona apple,m,Chile
168,air,m,Chile
168,hot chip,m,Chile
168,röyksopp,m,Chile
168,the postal service,m,Chile
168,kylie minogue,m,Chile
168,mgmt,m,Chile
168,gotan project,m,Chile
168,massive attack,m,Chile
168,lily allen,m,Chile
169,the all-american rejects,f,Singapore
169,the smiths,f,Singapore
169,elliott smith,f,Singapore
169,bob dylan,f,Singapore
169,manic street preachers,f,Singapore
169,blink-182,f,Singapore
169,metro station,f,Singapore
169,new order,f,Singapore
169,arctic monkeys,f,Singapore
169,sufjan stevens,f,Singapore
169,death cab for cutie,f,Singapore
169,hot hot heat,f,Singapore
169,joy division,f,Singapore
169,the used,f,Singapore
169,late of the pier,f,Singapore
169,adam green,f,Singapore
169,muse,f,Singapore
169,the beatles,f,Singapore
169,the strokes,f,Singapore
169,the academy is...,f,Singapore
169,boys like girls,f,Singapore
169,the whitest boy alive,f,Singapore
169,beastie boys,f,Singapore
169,no doubt,f,Singapore
170,radiohead,m,France
170,lcd soundsystem,m,France
170,sigur rós,m,France
170,yann tiersen,m,France
170,feist,m,France
170,justice,m,France
170,pink floyd,m,France
170,antony and the johnsons,m,France
170,digitalism,m,France
170,clap your hands say yeah,m,France
170,klaxons,m,France
170,arcade fire,m,France
170,babyshambles,m,France
170,josé gonzález,m,France
170,amon tobin,m,France
170,janis joplin,m,France
170,mgmt,m,France
170,the rolling stones,m,France
170,the hives,m,France
170,damien rice,m,France
170,boards of canada,m,France
170,rjd2,m,France
170,cansei de ser sexy,m,France
170,sage francis,m,France
170,simian mobile disco,m,France
170,the dandy warhols,m,France
170,the cinematic orchestra,m,France
170,the libertines,m,France
170,jay-z,m,France
170,amy winehouse,m,France
171,lil wayne,m,United States
171,t.i.,m,United States
171,flo rida,m,United States
171,jay-z,m,United States
171,akon,m,United States
171,britney spears,m,United States
171,kanye west,m,United States
171,beyoncé,m,United States
171,metro station,m,United States
171,the killers,m,United States
171,kelly clarkson,m,United States
171,chris brown,m,United States
171,paramore,m,United States
171,miley cyrus,m,United States
171,cobra starship,m,United States
171,m.i.a.,m,United States
171,the fray,m,United States
171,lady gaga,m,United States
171,rihanna,m,United States
171,red.jumpsuit.apparatus,m,United States
171,the used,m,United States
171,daft punk,m,United States
171,all time low,m,United States
171,enrique iglesias,m,United States
172,edguy,m,Russian Federation
172,helloween,m,Russian Federation
172,gamma ray,m,Russian Federation
172,kamelot,m,Russian Federation
172,avantasia,m,Russian Federation
172,in flames,m,Russian Federation
172,mötley crüe,m,Russian Federation
172,ozzy osbourne,m,Russian Federation
172,joe satriani,m,Russian Federation
172,rhapsody of fire,m,Russian Federation
172,def leppard,m,Russian Federation
172,iron maiden,m,Russian Federation
172,judas priest,m,Russian Federation
172,skid row,m,Russian Federation
172,angra,m,Russian Federation
172,blind guardian,m,Russian Federation
172,sonata arctica,m,Russian Federation
172,stratovarius,m,Russian Federation
172,hammerfall,m,Russian Federation
172,manowar,m,Russian Federation
172,kiss,m,Russian Federation
172,aerosmith,m,Russian Federation
172,dio,m,Russian Federation
172,iced earth,m,Russian Federation
172,deep purple,m,Russian Federation
172,queen,m,Russian Federation
172,van halen,m,Russian Federation
173,basshunter,m,Australia
173,iron maiden,m,Australia
173,scooter,m,Australia
173,daft punk,m,Australia
173,the smashing pumpkins,m,Australia
173,metallica,m,Australia
173,linkin park,m,Australia
173,red hot chili peppers,m,Australia
173,simple plan,m,Australia
173,tool,m,Australia
173,guns n roses,m,Australia
173,nightwish,m,Australia
173,the cure,m,Australia
173,[unknown],m,Australia
173,stratovarius,m,Australia
173,incubus,m,Australia
173,buckethead,m,Australia
173,cat stevens,m,Australia
173,lostprophets,m,Australia
173,sonata arctica,m,Australia
173,therion,m,Australia
173,green day,m,Australia
173,manowar,m,Australia
173,gorillaz,m,Australia
173,three days grace,m,Australia
173,foo fighters,m,Australia
173,system of a down,m,Australia
173,nine inch nails,m,Australia
173,pendulum,m,Australia
173,angra,m,Australia
173,anathema,m,Australia
173,koЯn,m,Australia
173,coldplay,m,Australia
173,creedence clearwater revival,m,Australia
173,the beatles,m,Australia
173,faithless,m,Australia
173,kamelot,m,Australia
173,phil collins,m,Australia
173,journey,m,Australia
174,within temptation,f,Chile
174,frank sinatra,f,Chile
174,danny elfman,f,Chile
175,howard shore,m,Norway
175,opeth,m,Norway
175,nine inch nails,m,Norway
175,depeche mode,m,Norway
175,john williams,m,Norway
175,johnny cash,m,Norway
175,bob dylan,m,Norway
175,queen,m,Norway
175,killswitch engage,m,Norway
175,bruce springsteen,m,Norway
175,hans zimmer,m,Norway
175,enya,m,Norway
175,the beatles,m,Norway
175,nirvana,m,Norway
175,era,m,Norway
175,a-ha,m,Norway
175,paradise lost,m,Norway
175,apocalyptica,m,Norway
175,blind guardian,m,Norway
175,rammstein,m,Norway
175,the sounds,m,Norway
175,outkast,m,Norway
175,ennio morricone,m,Norway
175,rage against the machine,m,Norway
175,michael jackson,m,Norway
175,r.e.m.,m,Norway
175,marilyn manson,m,Norway
176,metallica,f,Norway
176,gotan project,f,Norway
176,avril lavigne,f,Norway
176,escape the fate,f,Norway
176,kelly clarkson,f,Norway
176,at the gates,f,Norway
176,drowning pool,f,Norway
176,massive attack,f,Norway
176,bullet for my valentine,f,Norway
176,craig david,f,Norway
176,nickelback,f,Norway
176,blink-182,f,Norway
176,snow patrol,f,Norway
176,hammerfall,f,Norway
176,black eyed peas,f,Norway
176,beyoncé,f,Norway
176,maria mena,f,Norway
176,missy elliott,f,Norway
176,all that remains,f,Norway
176,adema,f,Norway
176,infected mushroom,f,Norway
176,prince,f,Norway
176,soilwork,f,Norway
176,usher,f,Norway
176,röyksopp,f,Norway
176,onerepublic,f,Norway
176,britney spears,f,Norway
176,the faint,f,Norway
176,neil young,f,Norway
176,green day,f,Norway
176,timbaland,f,Norway
176,r.e.m.,f,Norway
176,hoobastank,f,Norway
176,nirvana,f,Norway
176,the 69 eyes,f,Norway
177,john williams,m,United States
177,death cab for cutie,m,United States
177,the white stripes,m,United States
177,the killers,m,United States
177,rage against the machine,m,United States
177,franz ferdinand,m,United States
177,linkin park,m,United States
177,good charlotte,m,United States
177,bloodhound gang,m,United States
177,fall out boy,m,United States
177,snow patrol,m,United States
177,the shins,m,United States
177,beastie boys,m,United States
177,green day,m,United States
177,nada surf,m,United States
177,tenacious d,m,United States
177,john mayer,m,United States
177,the beatles,m,United States
177,jason mraz,m,United States
177,jack johnson,m,United States
177,blink-182,m,United States
178,ayreon,m,Turkey
178,opeth,m,Turkey
178,pain of salvation,m,Turkey
178,battles,m,Turkey
178,chromeo,m,Turkey
178,buckethead,m,Turkey
178,trivium,m,Turkey
179,weezer,m,United States
179,the white stripes,m,United States
179,eagles of death metal,m,United States
179,queens of the stone age,m,United States
179,the dresden dolls,m,United States
179,bob marley,m,United States
179,yeah yeah yeahs,m,United States
179,afi,m,United States
179,coheed and cambria,m,United States
179,modest mouse,m,United States
179,pearl jam,m,United States
179,the pipettes,m,United States
179,dead kennedys,m,United States
179,paramore,m,United States
179,the beatles,m,United States
179,the faint,m,United States
179,dropkick murphys,m,United States
179,nofx,m,United States
179,tenacious d,m,United States
179,lily allen,m,United States
179,m.i.a.,m,United States
179,michael jackson,m,United States
179,katy perry,m,United States
179,him,m,United States
179,slipknot,m,United States
179,a perfect circle,m,United States
179,the killers,m,United States
179,foo fighters,m,United States
179,me first and the gimme gimmes,m,United States
179,michael bublé,m,United States
179,flyleaf,m,United States
179,ok go,m,United States
179,panic at the disco,m,United States
179,girl talk,m,United States
179,jet,m,United States
179,killswitch engage,m,United States
179,fall out boy,m,United States
182,the roots,m,United States
182,common,m,United States
182,atmosphere,m,United States
182,zero 7,m,United States
182,roots manuva,m,United States
182,koop,m,United States
182,beirut,m,United States
182,kings of leon,m,United States
182,the cinematic orchestra,m,United States
182,parov stelar,m,United States
182,de la soul,m,United States
182,spoon,m,United States
182,the cardigans,m,United States
182,gotan project,m,United States
182,sigur rós,m,United States
182,the herbaliser,m,United States
182,the smashing pumpkins,m,United States
182,architecture in helsinki,m,United States
182,lykke li,m,United States
182,moby,m,United States
182,vampire weekend,m,United States
182,lupe fiasco,m,United States
182,panic at the disco,m,United States
182,modest mouse,m,United States
182,arctic monkeys,m,United States
182,télépopmusik,m,United States
182,jazzanova,m,United States
182,gogol bordello,m,United States
182,sia,m,United States
182,radiohead,m,United States
182,n*e*r*d,m,United States
182,josé gonzález,m,United States
183,radiohead,f,Spain
183,death cab for cutie,f,Spain
183,ryan adams,f,Spain
183,primal scream,f,Spain
183,oasis,f,Spain
183,dinosaur jr.,f,Spain
183,clap your hands say yeah,f,Spain
183,lcd soundsystem,f,Spain
183,animal collective,f,Spain
184,red hot chili peppers,m,Netherlands
184,[unknown],m,Netherlands
184,miles davis,m,Netherlands
184,gorillaz,m,Netherlands
184,the prodigy,m,Netherlands
184,queens of the stone age,m,Netherlands
184,venetian snares,m,Netherlands
184,buena vista social club,m,Netherlands
184,beirut,m,Netherlands
184,charlie parker,m,Netherlands
184,oasis,m,Netherlands
184,the beatles,m,Netherlands
184,tool,m,Netherlands
184,röyksopp,m,Netherlands
184,morphine,m,Netherlands
184,stevie wonder,m,Netherlands
